2405,3255076,99210,-45472,-54281,99210,-45472,-54281,0,0,0,0
2406,3256430,89949,-9479,-80962,89949,-9479,-80962,0,0,0,0
2407,3257784,68434,27645,-96454,68434,27645,-96454,0,0,0,0
2408,3259138,37484,61056,-98747,37484,61056,-98747,0,0,0,0
2409,3260492,1108,86371,-87487,1108,86371,-87487,0,0,0,0
2410,3261846,-35484,98623,-62948,-35484,98623,-62948,0,0,0,0
2411,3263200,-66845,97031,-29822,-66845,97031,-29822,0,0,0,0
2412,3264554,-88926,82180,7227,-88926,82180,7227,0,0,0,0
2413,3265908,-98853,56021,43368,-98853,56021,43368,0,0,0,0
2414,3267262,-95280,21929,73867,-95280,21929,73867,0,0,0,0
2415,3268616,-77249,-15533,93202,-77249,-15533,93202,0,0,0,0
2416,3269970,-48593,-50540,99398,-48593,-50540,99398,0,0,0,0
2417,3271324,-13424,-78481,91977,-13424,-78481,91977,0,0,0,0
2418,3272678,23665,-95716,71920,23665,-95716,71920,0,0,0,0
2419,3274032,57833,-99949,41798,57833,-99949,41798,0,0,0,0
2420,3275386,83268,-89019,5294,83268,-89019,5294,0,0,0,0
2421,3276740,96909,-65777,-31661,96909,-65777,-31661,0,0,0,0
2422,3278095,97240,-33648,-64123,97240,-33648,-64123,0,0,0,0
2423,3279449,84231,3168,-87860,84231,3168,-87860,0,0,0,0
2424,3280803,59527,39878,-99733,59527,39878,-99733,0,0,0,0
2425,3282157,25756,70580,-96479,25756,70580,-96479,0,0,0,0
2426,3283511,-11333,91214,-79821,-11333,91214,-79821,0,0,0,0
2427,3284865,-46707,99286,-52326,-46707,99286,-52326,0,0,0,0
2428,3286219,-75752,93753,-17590,-75752,93753,-17590,0,0,0,0
2429,3287573,-94644,75283,19875,-94644,75283,19875,0,0,0,0
2430,3288927,-99184,45355,54367,-99184,45355,54367,0,0,0,0
2431,3290281,-89887,9354,81020,-89887,9354,81020,0,0,0,0
2432,3291635,-68342,-27766,96480,-68342,-27766,96480,0,0,0,0
2433,3292989,-37370,-61162,98734,-37370,-61162,98734,0,0,0,0
2434,3294343,-983,-86451,87438,-983,-86451,87438,0,0,0,0
2435,3295697,35597,-98635,62841,35597,-98635,62841,0,0,0,0
2436,3297051,66937,-97005,29701,66937,-97005,29701,0,0,0,0
2437,3298405,88987,-82121,-7353,88987,-82121,-7353,0,0,0,0
2438,3299759,98879,-55935,-43484,98879,-55935,-43484,0,0,0,0
2439,3301113,95270,-21825,-73965,95270,-21825,-73965,0,0,0,0
2440,3302467,77174,15642,-93238,77174,15642,-93238,0,0,0,0
2441,3303821,48496,50634,-99397,48496,50634,-99397,0,0,0,0
2442,3305175,13315,78550,-91941,13315,78550,-91941,0,0,0,0
2443,3306529,-23774,95753,-71851,-23774,95753,-71851,0,0,0,0
2444,3307883,-57930,99949,-41705,-57930,99949,-41705,0,0,0,0
2445,3309237,-83314,88948,-5181,-83314,88948,-5181,0,0,0,0
2446,3310591,-96919,65679,31766,-96919,65679,31766,0,0,0,0
2447,3311945,-97214,33531,64210,-97214,33531,64210,0,0,0,0
2448,3313299,-84168,-3293,87918,-84168,-3293,87918,0,0,0,0
2449,3314653,-59435,-39999,99757,-59435,-39999,99757,0,0,0,0
2450,3316007,-25631,-70661,96430,-25631,-70661,96430,0,0,0,0
2451,3317361,11458,-91263,79740,11458,-91263,79740,0,0,0,0
2452,3318715,46820,-99298,52219,46820,-99298,52219,0,0,0,0
2453,3320069,75844,-93727,17468,75844,-93727,17468,0,0,0,0
2454,3321423,94706,-75223,-20000,94705,-75223,-20000,0,0,0,0
2455,3322777,99173,-45250,-54466,99173,-45250,-54466,0,0,0,0
2456,3324131,89841,-9241,-81092,89841,-9241,-81092,0,0,0,0
2457,3325485,68267,27875,-96516,68267,27875,-96516,0,0,0,0
2458,3326839,37273,61255,-98734,37273,61255,-98734,0,0,0,0
2459,3328193,874,86521,-87402,874,86521,-87402,0,0,0,0
2460,3329547,-35695,98635,-62748,-35695,98635,-62748,0,0,0,0
2461,3330901,-67012,96968,-29593,-67012,96968,-29593,0,0,0,0
2462,3332256,-89033,82050,7466,-89033,82050,7466,0,0,0,0
2463,3333610,-98890,55836,43590,-98890,55836,43590,0,0,0,0
2464,3334964,-95243,21707,74052,-95243,21707,74052,0,0,0,0
2465,3336318,-77082,-15762,93263,-77082,-15762,93263,0,0,0,0
2466,3337672,-48383,-50739,99385,-48383,-50739,99385,0,0,0,0
2467,3339026,-13190,-78631,91891,-13190,-78631,91891,0,0,0,0
2468,3340380,23899,-95801,71770,23899,-95801,71770,0,0,0,0
2469,3341734,58044,-99961,41598,58044,-99961,41598,0,0,0,0
2470,3343088,83376,-88890,5056,83376,-88890,5056,0,0,0,0
2471,3344442,96946,-65592,-31883,96946,-65592,-31883,0,0,0,0
2472,3345796,97203,-33426,-64308,97203,-33426,-64308,0,0,0,0
2473,3347150,84122,3405,-87989,84122,3405,-87989,0,0,0,0
2474,3348504,59359,40109,-99794,59359,40109,-99794,0,0,0,0
2475,3349858,25522,70730,-96394,25522,70730,-96394,0,0,0,0
2476,3351212,-11567,91299,-79671,-11567,91299,-79671,0,0,0,0
2477,3352566,-46918,99298,-52126,-46918,99298,-52126,0,0,0,0
2478,3353920,-75919,93690,-17359,-75919,93690,-17359,0,0,0,0
2479,3355274,-94752,75153,20112,-94751,75153,20112,0,0,0,0
2480,3356628,-99147,45132,54552,-99147,45132,54552,0,0,0,0
2481,3357982,-89779,9116,81150,-89779,9116,81150,0,0,0,0
2482,3359336,-68175,-27996,96541,-68175,-27996,96541,0,0,0,0
2483,3360690,-37159,-61362,98722,-37159,-61362,98722,0,0,0,0
2484,3362044,-749,-86601,87353,-749,-86601,87353,0,0,0,0
2485,3363398,35808,-98648,62642,35808,-98648,62642,0,0,0,0
2486,3364752,67104,-96944,29472,67104,-96944,29472,0,0,0,0
2487,3366106,89095,-81992,-7590,89095,-81992,-7590,0,0,0,0
2488,3367460,98916,-55750,-43707,98916,-55750,-43707,0,0,0,0
2489,3368814,95233,-21603,-74150,95233,-21603,-74150,0,0,0,0
2490,3370168,77006,15871,-93300,77006,15871,-93300,0,0,0,0
2491,3371522,48285,50834,-99385,48285,50834,-99385,0,0,0,0
2492,3372876,13081,78700,-91855,13081,78700,-91855,0,0,0,0
2493,3374230,-24008,95838,-71701,-24008,95838,-71701,0,0,0,0
2494,3375584,-58141,99961,-41504,-58141,99961,-41504,0,0,0,0
2495,3376938,-83422,88818,-4944,-83422,88818,-4944,0,0,0,0
2496,3378292,-96956,65494,31988,-96956,65494,31988,0,0,0,0
2497,3379646,-97177,33309,64395,-97177,33309,64395,0,0,0,0
2498,3381000,-84060,-3530,88048,-84060,-3530,88048,0,0,0,0
2499,3382354,-59268,-40229,99819,-59268,-40229,99819,0,0,0,0
2500,3383708,-25398,-70811,96345,-25398,-70811,96345,0,0,0,0
2501,3385062,11692,-91348,79590,11692,-91348,79590,0,0,0,0
2502,3386417,47031,-99310,52020,47031,-99310,52020,0,0,0,0
2503,3387771,76011,-93666,17239,76011,-93666,17239,0,0,0,0
2504,3389125,94814,-75094,-20238,94814,-75094,-20238,0,0,0,0
2505,3390479,99136,-45028,-54651,99136,-45028,-54651,0,0,0,0
2506,3391833,89734,-9003,-81221,89734,-9003,-81221,0,0,0,0
2507,3393187,68099,28104,-96577,68099,28104,-96577,0,0,0,0
2508,3394541,37062,61455,-98722,37062,61455,-98722,0,0,0,0
2509,3395895,641,86670,-87316,641,86670,-87316,0,0,0,0
2510,3397249,-35906,98648,-62548,-35906,98648,-62548,0,0,0,0
2511,3398603,-67180,96907,-29362,-67180,96907,-29362,0,0,0,0
2512,3399957,-89141,81921,7703,-89141,81921,7703,0,0,0,0
2513,3401311,-98927,55651,43812,-98927,55651,43812,0,0,0,0
2514,3402665,-95206,21485,74237,-95206,21485,74237,0,0,0,0
2515,3404019,-76915,-15993,93324,-76915,-15993,93324,0,0,0,0
2516,3405373,-48172,-50939,99373,-48172,-50939,99373,0,0,0,0
2517,3406727,-12957,-78781,91806,-12957,-78781,91806,0,0,0,0
2518,3408081,24133,-95886,71620,24133,-95886,71620,0,0,0,0
2519,3409435,58255,-99973,41399,58255,-99973,41399,0,0,0,0
2520,3410789,83483,-88760,4819,83483,-88760,4819,0,0,0,0
2521,3412143,96983,-65407,-32106,96983,-65407,-32106,0,0,0,0
2522,3413497,97166,-33204,-64493,97166,-33204,-64493,0,0,0,0
2523,3414851,84015,3644,-88118,84015,3644,-88118,0,0,0,0
2524,3416205,59192,40338,-99855,59192,40338,-99855,0,0,0,0
2525,3417559,25289,70879,-96309,25289,70879,-96309,0,0,0,0
2526,3418913,-11800,91384,-79522,-11800,91384,-79522,0,0,0,0
2527,3420267,-47129,99310,-51927,-47129,99310,-51927,0,0,0,0
2528,3421621,-76087,93629,-17129,-76087,93629,-17129,0,0,0,0
2529,3422975,-94860,75023,20351,-94860,75023,20351,0,0,0,0
2530,3424329,-99110,44910,54736,-99110,44910,54736,0,0,0,0
2531,3425683,-89672,8878,81280,-89672,8878,81280,0,0,0,0
2532,3427037,-68008,-28226,96602,-68008,-28226,96602,0,0,0,0
2533,3428391,-36949,-61561,98710,-36949,-61561,98710,0,0,0,0
2534,3429745,-516,-86751,87268,-516,-86751,87268,0,0,0,0
2535,3431099,36019,-98660,62443,36019,-98660,62443,0,0,0,0
2536,3432453,67271,-96882,29242,67271,-96882,29242,0,0,0,0
2537,3433807,89202,-81862,-7828,89202,-81862,-7828,0,0,0,0
2538,3435161,98953,-55565,-43929,98953,-55565,-43929,0,0,0,0
2539,3436515,95196,-21380,-74335,95196,-21380,-74335,0,0,0,0
2540,3437869,76839,16101,-93361,76839,16101,-93361,0,0,0,0
2541,3439223,48074,51033,-99373,48074,51033,-99373,0,0,0,0
2542,3440578,12848,78849,-91770,12848,78849,-91770,0,0,0,0
2543,3441932,-24241,95924,-71551,-24241,95924,-71551,0,0,0,0
2544,3443286,-58352,99974,-41305,-58352,99974,-41305,0,0,0,0
2545,3444640,-83529,88689,-4705,-83529,88689,-4705,0,0,0,0
2546,3445994,-96994,65309,32210,-96994,65309,32210,0,0,0,0
2547,3447348,-97140,33087,64580,-97140,33087,64580,0,0,0,0
2548,3448702,-83953,-3768,88178,-83953,-3768,88178,0,0,0,0
2549,3450056,-59100,-40459,99880,-59100,-40459,99880,0,0,0,0
2550,3451410,-25164,-70960,96259,-25164,-70960,96259,0,0,0,0
2551,3452764,11925,-91433,79441,11925,-91433,79441,0,0,0,0
2552,3454118,47242,-99323,51820,47242,-99323,51820,0,0,0,0
2553,3455472,76178,-93605,17008,76178,-93605,17008,0,0,0,0
2554,3456826,94921,-74964,-20475,94921,-74964,-20475,0,0,0,0
2555,3458180,99099,-44806,-54835,99099,-44806,-54835,0,0,0,0
2556,3459534,89626,-8766,-81350,89626,-8766,-81350,0,0,0,0
2557,3460888,67932,28335,-96639,67932,28335,-96639,0,0,0,0
2558,3462242,36851,61655,-98709,36851,61655,-98709,0,0,0,0
2559,3463596,407,86820,-87231,407,86820,-87231,0,0,0,0
2560,3464950,-36116,98661,-62348,-36116,98661,-62348,0,0,0,0
2561,3466304,-67347,96846,-29133,-67347,96846,-29133,0,0,0,0
2562,3467658,-89248,81792,7940,-89248,81792,7940,0,0,0,0
2563,3469012,-98964,55466,44034,-98964,55466,44034,0,0,0,0
2564,3470366,-95169,21263,74422,-95169,21263,74422,0,0,0,0
2565,3471720,-76747,-16222,93386,-76747,-16222,93386,0,0,0,0
2566,3473074,-47961,-51139,99359,-47961,-51139,99359,0,0,0,0
2567,3474428,-12723,-78931,91721,-12723,-78931,91721,0,0,0,0
2568,3475782,24366,-95972,71471,24366,-95972,71471,0,0,0,0
2569,3477136,58465,-99986,41199,58465,-99986,41199,0,0,0,0
2570,3478490,83591,-88630,4581,83591,-88630,4581,0,0,0,0
2571,3479844,97020,-65223,-32328,97020,-65223,-32328,0,0,0,0
2572,3481198,97129,-32982,-64678,97129,-32982,-64678,0,0,0,0
2573,3482552,83907,3881,-88248,83907,3881,-88248,0,0,0,0
2574,3483906,59025,40568,-99918,59025,40568,-99918,0,0,0,0
2575,3485260,25055,71029,-96223,25055,71029,-96223,0,0,0,0
2576,3486614,-12034,91470,-79372,-12034,91470,-79372,0,0,0,0
2577,3487968,-47340,99323,-51727,-47340,99323,-51727,0,0,0,0
2578,3489322,-76254,93568,-16900,-76254,93568,-16900,0,0,0,0
2579,3490676,-94967,74894,20588,-94967,74894,20588,0,0,0,0
2580,3492030,-99073,44689,54921,-99073,44689,54921,0,0,0,0
2581,3493384,-89565,8641,81409,-89565,8641,81409,0,0,0,0
2582,3494739,-67840,-28455,96664,-67840,-28455,96664,0,0,0,0
2583,3496093,-36738,-61760,98697,-36738,-61760,98697,0,0,0,0
2584,3497447,-282,-86901,87182,-282,-86901,87182,0,0,0,0
2585,3498801,36230,-98673,62243,36230,-98673,62243,0,0,0,0
2586,3500155,67439,-96820,29011,67439,-96820,29011,0,0,0,0
2587,3501509,89310,-81732,-8066,89310,-81732,-8066,0,0,0,0
2588,3502863,98990,-55380,-44151,98990,-55380,-44151,0,0,0,0
2589,3504217,95159,-21158,-74520,95159,-21158,-74520,0,0,0,0
2590,3505571,76672,16332,-93423,76672,16332,-93423,0,0,0,0
2591,3506925,47864,51233,-99359,47864,51233,-99359,0,0,0,0
2592,3508279,12614,78999,-91684,12614,78999,-91684,0,0,0,0
2593,3509633,-24475,96008,-71401,-24475,96008,-71401,0,0,0,0
2594,3510987,-58563,99986,-41105,-58563,99986,-41105,0,0,0,0
2595,3512341,-83636,88560,-4468,-83636,88560,-4468,0,0,0,0
2596,3513695,-97031,65125,32432,-97031,65125,32432,0,0,0,0
2597,3515049,-97103,32865,64765,-97103,32865,64765,0,0,0,0
2598,3516403,-83846,-4006,88308,-83846,-4006,88308,0,0,0,0
2599,3517757,-58933,-40689,99942,-58933,-40689,99942,0,0,0,0
2600,3519111,-24930,-71110,96174,-24930,-71110,96174,0,0,0,0
2601,3520465,12159,-91518,79291,12159,-91518,79291,0,0,0,0
2602,3521819,47453,-99335,51621,47453,-99335,51621,0,0,0,0
2603,3523173,76346,-93542,16779,76346,-93542,16779,0,0,0,0
2604,3524527,95029,-74834,-20713,95029,-74834,-20713,0,0,0,0
2605,3525881,99062,-44583,-55020,99062,-44583,-55020,0,0,0,0
2606,3527235,89519,-8529,-81480,89519,-8529,-81480,0,0,0,0
2607,3528589,67765,28564,-96701,67765,28564,-96701,0,0,0,0
2608,3529943,36640,61855,-98697,36640,61855,-98697,0,0,0,0
2609,3531297,173,86970,-87146,173,86970,-87146,0,0,0,0
2610,3532651,-36327,98673,-62149,-36327,98673,-62149,0,0,0,0
2611,3534005,-67514,96784,-28903,-67514,96784,-28903,0,0,0,0
2612,3535359,-89355,81662,8179,-89355,81662,8179,0,0,0,0
2613,3536713,-99001,55281,44256,-99001,55281,44256,0,0,0,0
2614,3538067,-95132,21042,74607,-95132,21042,74607,0,0,0,0
2615,3539421,-76580,-16452,93448,-76580,-16452,93448,0,0,0,0
2616,3540775,-47750,-51339,99347,-47750,-51339,99347,0,0,0,0
2617,3542129,-12489,-79081,91636,-12489,-79081,91636,0,0,0,0
2618,3543483,24600,-96057,71321,24600,-96057,71321,0,0,0,0
2619,3544837,58676,-99998,41000,58676,-99998,41000,0,0,0,0
2620,3546191,83698,-88501,4343,83698,-88501,4343,0,0,0,0
2621,3547545,97057,-65038,-32549,97057,-65038,-32549,0,0,0,0
2622,3548900,97092,-32760,-64863,97092,-32760,-64863,0,0,0,0
2623,3550254,83800,4118,-88378,83800,4118,-88378,0,0,0,0
2624,3551608,58857,40797,-99979,58857,40798,-99979,0,0,0,0
2625,3552962,24821,71179,-96138,24821,71179,-96138,0,0,0,0
2626,3554316,-12268,91555,-79222,-12268,91555,-79222,0,0,0,0
2627,3555670,-47550,99335,-51528,-47550,99335,-51528,0,0,0,0
2628,3557024,-76421,93506,-16669,-76421,93506,-16669,0,0,0,0
2629,3558378,-95074,74764,20825,-95074,74764,20825,0,0,0,0
2630,3559732,-99036,44467,55106,-99036,44467,55106,0,0,0,0
2631,3561086,-89457,8403,81539,-89457,8403,81539,0,0,0,0
2632,3562440,-67673,-28686,96726,-67673,-28686,96726,0,0,0,0
2633,3563794,-36527,-61960,98685,-36527,-61960,98685,0,0,0,0
2634,3565148,-48,-87051,87097,-48,-87051,87097,0,0,0,0
2635,3566502,36441,-98685,62044,36441,-98685,62044,0,0,0,0
2636,3567856,67606,-96759,28782,67606,-96759,28782,0,0,0,0
2637,3569210,89417,-81603,-8303,89417,-81603,-8303,0,0,0,0
2638,3570564,99027,-55195,-44373,99027,-55195,-44373,0,0,0,0
2639,3571918,95122,-20936,-74706,95122,-20936,-74706,0,0,0,0
2640,3573272,76504,16561,-93484,76504,16561,-93484,0,0,0,0
2641,3574626,47653,51432,-99347,47653,51432,-99347,0,0,0,0
2642,3575980,12380,79149,-91599,12380,79149,-91599,0,0,0,0
2643,3577334,-24709,96093,-71251,-24709,96093,-71251,0,0,0,0
2644,3578688,-58774,99998,-40906,-58774,99998,-40906,0,0,0,0
2645,3580042,-83744,88430,-4231,-83744,88430,-4231,0,0,0,0
2646,3581396,-97068,64940,32655,-97068,64940,32655,0,0,0,0
2647,3582750,-97066,32643,64949,-97066,32643,64949,0,0,0,0
2648,3584104,-83738,-4243,88437,-83738,-4243,88437,0,0,0,0
2649,3585458,-58762,-40916,99998,-58762,-40916,99998,0,0,0,0
2650,3586812,-24696,-71260,96089,-24696,-71260,96089,0,0,0,0
2651,3588166,12393,-91604,79141,12393,-91604,79141,0,0,0,0
2652,3589520,47664,-99347,51422,47664,-99347,51422,0,0,0,0
2653,3590874,76513,-93481,16549,76513,-93481,16549,0,0,0,0
2654,3592228,95124,-74695,-20948,95124,-74695,-20948,0,0,0,0
2655,3593582,99025,-44361,-55205,99025,-44361,-55205,0,0,0,0
2656,3594936,89411,-8290,-81610,89411,-8290,-81610,0,0,0,0
2657,3596290,67597,28794,-96762,67597,28794,-96762,0,0,0,0
2658,3597644,36429,62054,-98685,36429,62054,-98685,0,0,0,0
2659,3598998,-61,87102,-87043,-61,87102,-87043,0,0,0,0
2660,3600352,-36538,98685,-61949,-36538,98685,-61949,0,0,0,0
2661,3601706,-67682,96722,-28674,-67682,96722,-28674,0,0,0,0
2662,3603061,-89463,81532,8416,-89463,81532,8416,0,0,0,0
2663,3604415,-99038,55096,44478,-99038,55096,44478,0,0,0,0
2664,3605769,-95069,20813,74771,-95069,20813,74771,0,0,0,0
2665,3607123,-76413,-16682,93509,-76413,-16682,93509,0,0,0,0
2666,3608477,-47539,-51538,99335,-47539,-51538,99335,0,0,0,0
2667,3609831,-12255,-79230,91550,-12255,-79230,91550,0,0,0,0
2668,3611185,24834,-96143,71171,24834,-96143,71171,0,0,0,0
2669,3612539,58866,-99976,40785,58866,-99976,40785,0,0,0,0
2670,3613893,83806,-88371,4106,83806,-88371,4106,0,0,0,0
2671,3615247,97094,-64853,-32771,97094,-64853,-32771,0,0,0,0
2672,3616601,97055,-32538,-65047,97055,-32538,-65047,0,0,0,0
2673,3617955,83692,4357,-88508,83692,4357,-88508,0,0,0,0
2674,3619309,58665,41011,-99998,58665,41011,-99998,0,0,0,0
2675,3620663,24588,71329,-96052,24588,71329,-96052,0,0,0,0
2676,3622017,-12502,91640,-79073,-12502,91640,-79073,0,0,0,0
2677,3623371,-47761,99348,-51328,-47761,99348,-51328,0,0,0,0
2678,3624725,-76589,93444,-16440,-76589,93444,-16440,0,0,0,0
2679,3626079,-95134,74597,21053,-95134,74597,21053,0,0,0,0
2680,3627433,-98999,44245,55291,-98999,44245,55291,0,0,0,0
2681,3628787,-89350,8166,81669,-89350,8166,81669,0,0,0,0
2682,3630141,-67506,-28915,96787,-67506,-28915,96787,0,0,0,0
2683,3631495,-36316,-62159,98672,-36316,-62159,98672,0,0,0,0
2684,3632849,186,-87150,86962,186,-87150,86962,0,0,0,0
2685,3634203,36651,-98698,61844,36651,-98698,61844,0,0,0,0
2686,3635557,67773,-96698,28552,67773,-96698,28552,0,0,0,0
2687,3636911,89525,-81473,-8541,89525,-81473,-8541,0,0,0,0
2688,3638265,99064,-55011,-44595,99064,-55011,-44595,0,0,0,0
2689,3639619,95023,-20701,-74841,95023,-20701,-74841,0,0,0,0
2690,3640973,76337,16791,-93546,76337,16791,-93546,0,0,0,0
2691,3642327,47442,51632,-99334,47442,51632,-99334,0,0,0,0
2692,3643681,12147,79299,-91514,12147,79299,-91514,0,0,0,0
2693,3645035,-24943,96179,-71102,-24943,96179,-71102,0,0,0,0
2694,3646389,-58942,99939,-40677,-58942,99939,-40677,0,0,0,0
2695,3647743,-83851,88300,-3993,-83851,88300,-3993,0,0,0,0
2696,3649097,-97105,64755,32877,-97105,64755,32877,0,0,0,0
2697,3650451,-97029,32420,65134,-97029,32420,65134,0,0,0,0
2698,3651805,-83631,-4481,88566,-83631,-4481,88566,0,0,0,0
2699,3653159,-58552,-41116,99985,-58552,-41116,99985,0,0,0,0
2700,3654513,-24463,-71409,96004,-24463,-71409,96004,0,0,0,0
2701,3655867,12626,-91689,78991,12626,-91689,78991,0,0,0,0
2702,3657222,47875,-99360,51222,47875,-99360,51222,0,0,0,0
2703,3658576,76680,-93420,16318,76680,-93420,16318,0,0,0,0
2704,3659930,95161,-74510,-21170,95161,-74510,-21170,0,0,0,0
2705,3661284,98988,-44139,-55390,98988,-44139,-55390,0,0,0,0
2706,3662638,89304,-8053,-81739,89304,-8053,-81739,0,0,0,0
2707,3663992,67430,29025,-96823,67430,29025,-96823,0,0,0,0
2708,3665346,36219,62254,-98672,36219,62254,-98672,0,0,0,0
2709,3666700,-294,87187,-86893,-294,87187,-86893,0,0,0,0
2710,3668054,-36749,98698,-61750,-36749,98698,-61750,0,0,0,0
2711,3669408,-67849,96661,-28443,-67849,96661,-28443,0,0,0,0
2712,3670762,-89570,81402,8653,-89570,81402,8653,0,0,0,0
2713,3672116,-99075,54912,44700,-99075,54912,44700,0,0,0,0
2714,3673470,-94961,20576,74901,-94961,20576,74901,0,0,0,0
2715,3674824,-76245,-16912,93571,-76245,-16912,93571,0,0,0,0
2716,3676178,-47328,-51738,99322,-47328,-51738,99322,0,0,0,0
2717,3677532,-12022,-79380,91465,-12022,-79380,91465,0,0,0,0
2718,3678886,25067,-96227,71021,25067,-96227,71021,0,0,0,0
2719,3680240,59034,-99914,40556,59034,-99914,40556,0,0,0,0
2720,3681594,83913,-88241,3868,83913,-88241,3868,0,0,0,0
2721,3682948,97131,-64668,-32993,97131,-64668,-32993,0,0,0,0
2722,3684302,97018,-32316,-65232,97018,-32316,-65232,0,0,0,0
2723,3685656,83585,4594,-88637,83585,4594,-88637,0,0,0,0
2724,3687010,58454,41210,-99985,58454,41210,-99985,0,0,0,0
2725,3688364,24354,71479,-95967,24354,71479,-95967,0,0,0,0
2726,3689718,-12735,91725,-78923,-12735,91725,-78923,0,0,0,0
2727,3691072,-47972,99360,-51128,-47972,99360,-51128,0,0,0,0
2728,3692426,-76756,93383,-16210,-76756,93383,-16210,0,0,0,0
2729,3693780,-95171,74412,21275,-95171,74412,21275,0,0,0,0
2730,3695134,-98962,44022,55476,-98962,44022,55476,0,0,0,0
2731,3696488,-89242,7928,81799,-89242,7928,81799,0,0,0,0
2732,3697842,-67338,-29145,96849,-67338,-29145,96849,0,0,0,0
2733,3699196,-36105,-62359,98660,-36105,-62359,98660,0,0,0,0
2734,3700550,419,-87236,86812,419,-87236,86812,0,0,0,0
2735,3701904,36862,-98710,61644,36862,-98710,61644,0,0,0,0
2736,3703258,67941,-96635,28323,67941,-96635,28323,0,0,0,0
2737,3704612,89632,-81344,-8778,89632,-81344,-8778,0,0,0,0
2738,3705966,99101,-54826,-44818,99101,-54826,-44818,0,0,0,0
2739,3707320,94916,-20462,-74971,94916,-20462,-74971,0,0,0,0
2740,3708674,76170,17020,-93608,76170,17020,-93608,0,0,0,0
2741,3710028,47231,51831,-99322,47231,51831,-99322,0,0,0,0
2742,3711383,11913,79449,-91429,11913,79449,-91429,0,0,0,0
2743,3712737,-25176,96264,-70952,-25176,96264,-70952,0,0,0,0
2744,3714091,-59109,99877,-40447,-59109,99877,-40447,0,0,0,0
2745,3715445,-83959,88171,-3755,-83959,88171,-3755,0,0,0,0
2746,3716799,-97142,64570,33099,-97142,64570,33099,0,0,0,0
2747,3718153,-96992,32198,65319,-96992,32198,65319,0,0,0,0
2748,3719507,-83523,-4719,88696,-83523,-4719,88696,0,0,0,0
2749,3720861,-58341,-41315,99973,-58341,-41315,99973,0,0,0,0
2750,3722215,-24229,-71559,95918,-24229,-71559,95919,0,0,0,0
2751,3723569,12860,-91775,78841,12860,-91775,78841,0,0,0,0
2752,3724923,48086,-99373,51023,48086,-99373,51023,0,0,0,0
2753,3726277,76848,-93358,16089,76848,-93358,16089,0,0,0,0
2754,3727631,95198,-74325,-21392,95198,-74325,-21392,0,0,0,0
2755,3728985,98951,-43917,-55575,98951,-43917,-55575,0,0,0,0
2756,3730339,89197,-7816,-81869,89197,-7816,-81869,0,0,0,0
2757,3731693,67263,29254,-96886,67263,29254,-96886,0,0,0,0
2758,3733047,36008,62453,-98660,36008,62453,-98660,0,0,0,0
2759,3734401,-528,87272,-86743,-528,87272,-86743,0,0,0,0
2760,3735755,-36960,98710,-61550,-36960,98710,-61550,0,0,0,0
2761,3737109,-68016,96599,-28213,-68016,96599,-28213,0,0,0,0
2762,3738463,-89678,81273,8892,-89678,81273,8892,0,0,0,0
2763,3739817,-99112,54727,44922,-99112,54727,44922,0,0,0,0
2764,3741171,-94854,20338,75030,-94854,20338,75030,0,0,0,0
2765,3742525,-76078,-17142,93632,-76078,-17142,93632,0,0,0,0
2766,3743879,-47118,-51937,99310,-47118,-51937,99310,0,0,0,0
2767,3745233,-11788,-79529,91379,-11788,-79529,91379,0,0,0,0
2768,3746587,25301,-96313,70871,25301,-96313,70871,0,0,0,0
2769,3747941,59201,-99852,40326,59201,-99852,40326,0,0,0,0
2770,3749295,84020,-88111,3631,84020,-88111,3631,0,0,0,0
2771,3750649,97168,-64483,-33216,97168,-64483,-33216,0,0,0,0
2772,3752003,96981,-32094,-65417,96981,-32094,-65417,0,0,0,0
2773,3753357,83478,4831,-88767,83478,4831,-88767,0,0,0,0
2774,3754711,58243,41409,-99973,58243,41409,-99973,0,0,0,0
2775,3756065,24120,71629,-95882,24120,71629,-95882,0,0,0,0
2776,3757419,-12969,91811,-78773,-12969,91811,-78773,0,0,0,0
2777,3758773,-48183,99373,-50928,-48183,99373,-50928,0,0,0,0
2778,3760127,-76923,93321,-15980,-76923,93321,-15980,0,0,0,0
2779,3761481,-95208,74227,21497,-95208,74227,21497,0,0,0,0
2780,3762835,-98925,43800,55661,-98925,43800,55661,0,0,0,0
2781,3764189,-89135,7690,81927,-89135,7690,81927,0,0,0,0
2782,3765544,-67171,-29375,96910,-67171,-29375,96910,0,0,0,0
2783,3766898,-35894,-62559,98648,-35894,-62559,98648,0,0,0,0
2784,3768252,653,-87321,86662,653,-87321,86662,0,0,0,0
2785,3769606,37073,-98722,61444,37073,-98722,61444,0,0,0,0
2786,3770960,68108,-96574,28092,68108,-96574,28092,0,0,0,0
2787,3772314,89739,-81214,-9016,89739,-81214,-9016,0,0,0,0
2788,3773668,99138,-54641,-45040,99138,-54641,-45040,0,0,0,0
2789,3775022,94808,-20225,-75101,94808,-20225,-75101,0,0,0,0
2790,3776376,76002,17251,-93669,76002,17251,-93669,0,0,0,0
2791,3777730,47020,52031,-99310,47020,52031,-99310,0,0,0,0
2792,3779084,11679,79598,-91343,11679,79598,-91343,0,0,0,0
2793,3780438,-25410,96350,-70803,-25410,96350,-70803,0,0,0,0
